epochs,avg_batch_losses,training_losses,test_losses,test_accuracies,best_epoch,best_test_loss,best_test_accuracy,timestamp
3,0.5899934902787208,0.606000483698315,0.571311776454632,0.7945990180032734,1,0.5379473490592761,0.7970540098199672,2025-10-19T13:49:15.931256
3,0.5274746581912041,0.5820897026194467,0.5379473490592761,0.7970540098199672,1,0.5379473490592761,0.7970540098199672,2025-10-19T13:49:15.931256
3,0.5207195773720741,0.5625896781682969,0.5750982417510107,0.7945990180032734,1,0.5379473490592761,0.7970540098199672,2025-10-19T13:49:15.931256
